ANNOSCOLASTICO, CODICESCUOLA, ORDINESCUOLA, ANNOCORSO, FASCIAETA, ALUNNI
201617,MO1E012007,SCUOLA PRIMARIA,3,7 anni,2
201617,MO1E012007,SCUOLA PRIMARIA,3,8 anni,12
201617,MO1E012007,SCUOLA PRIMARIA,3,9 anni,1
201617,MO1E012007,SCUOLA PRIMARIA,4,10 anni,2
201617,MO1E012007,SCUOLA PRIMARIA,4,8 anni,1
201617,MO1E012007,SCUOLA PRIMARIA,4,9 anni,12
201617,MO1E012007,SCUOLA PRIMARIA,5,10 anni,15
201617,MO1E012007,SCUOLA PRIMARIA,5,> di 10 anni,3
201617,MO1E013003,SCUOLA PRIMARIA,1,6 anni,16
201617,MO1E013003,SCUOLA PRIMARIA,1,< di 6 anni,3
201617,MO1E013003,SCUOLA PRIMARIA,2,6 anni,2
201617,MO1E013003,SCUOLA PRIMARIA,2,7 anni,16
201617,MO1E013003,SCUOLA PRIMARIA,3,7 anni,2
201617,MO1E013003,SCUOLA PRIMARIA,3,8 anni,15
201617,MO1E013003,SCUOLA PRIMARIA,4,8 anni,3
201617,MO1E013003,SCUOLA PRIMARIA,4,9 anni,15
201617,MO1E013003,SCUOLA PRIMARIA,5,10 anni,19
201617,MO1M001002,SCUOLA SECONDARIA I GRADO,1,11 anni,24
201617,MO1M001002,SCUOLA SECONDARIA I GRADO,1,12 anni,2
201617,MO1M001002,SCUOLA SECONDARIA I GRADO,2,12 anni,19
201617,MO1M001002,SCUOLA SECONDARIA I GRADO,3,13 anni,15
201617,MO1M005009,SCUOLA SECONDARIA I GRADO,1,11 anni,24
201617,MO1M005009,SCUOLA SECONDARIA I GRADO,1,12 anni,1
201617,MO1M005009,SCUOLA SECONDARIA I GRADO,2,12 anni,32
201617,MO1M005009,SCUOLA SECONDARIA I GRADO,2,13 anni,2
201617,MO1M005009,SCUOLA SECONDARIA I GRADO,3,13 anni,31
201617,MO1M005009,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,5
201617,MO1M006005,SCUOLA SECONDARIA I GRADO,1,11 anni,108
201617,MO1M006005,SCUOLA SECONDARIA I GRADO,1,12 anni,1
201617,MO1M006005,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
201617,MO1M006005,SCUOLA SECONDARIA I GRADO,2,11 anni,4
201617,MO1M006005,SCUOLA SECONDARIA I GRADO,2,12 anni,91
201617,MO1M006005,SCUOLA SECONDARIA I GRADO,3,12 anni,4
201617,MO1M006005,SCUOLA SECONDARIA I GRADO,3,13 anni,82
201617,MO1M006005,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
201617,MO1MSQ500N,SCUOLA SECONDARIA I GRADO,1,11 anni,14
201617,MO1MSQ500N,SCUOLA SECONDARIA I GRADO,1,12 anni,1
201617,MO1MSQ500N,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
201617,MO1MSQ500N,SCUOLA SECONDARIA I GRADO,2,12 anni,14
201617,MO1MSQ500N,SCUOLA SECONDARIA I GRADO,2,13 anni,3
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,1,14 anni,12
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,2,15 anni,8
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,3,15 anni,3
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,3,16 anni,14
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,3,17 anni,1
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,4,17 anni,6
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,4,18 anni,4
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,5,18 anni,14
201617,MOPC005006,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,5
201617,MOPLAA5000,SCUOLA SECONDARIA II GRADO,5,18 anni,2
201617,MOPLAA5000,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,1
201617,MOPM02500G,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,MOPM02500G,SCUOLA SECONDARIA II GRADO,5,18 anni,6
201617,MOPM02500G,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,2
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,1,14 anni,1
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,1,16 anni,2
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,2,15 anni,4
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,2,16 anni,1
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,3,16 anni,3
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,3,17 anni,1
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,3,18 anni,1
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,4,17 anni,3
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,4,18 anni,3
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,5
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,5,18 anni,7
201617,MOPS01500X,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,8
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,1,14 anni,23
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,1,15 anni,2
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,2,14 anni,1
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,2,15 anni,19
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,2,16 anni,3
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,3,15 anni,1
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,3,16 anni,22
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,3,17 anni,1
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,4,16 anni,1
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,4,17 anni,19
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,4,18 anni,7
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,1
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,5,18 anni,21
201617,MOPS02500E,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,4
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,1,14 anni,1
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,1,15 anni,2
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,1,16 anni,2
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,2,15 anni,2
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,2,16 anni,6
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,3,16 anni,3
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,3,17 anni,2
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,3,18 anni,1
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,3,> di 18 anni,1
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,4,17 anni,3
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,4,18 anni,7
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,2
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,5,18 anni,6
201617,MOTD01500Q,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,15
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,1,14 anni,17
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,1,15 anni,6
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,1,16 anni,1
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,1,< di 14 anni,3
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,2,14 anni,2
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,2,15 anni,17
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,2,16 anni,10
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,3,16 anni,19
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,3,17 anni,7
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,3,18 anni,3
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,4,17 anni,10
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,4,18 anni,6
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,2
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,5,18 anni,13
201617,MOTD02500A,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,11
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,1,14 anni,2
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,1,17 anni,2
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,2,14 anni,1
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,2,15 anni,3
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,2,16 anni,4
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,2,17 anni,2
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,3,16 anni,5
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,3,17 anni,4
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,3,18 anni,4
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,3,> di 18 anni,1
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,4,17 anni,4
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,4,18 anni,7
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,1
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,5,18 anni,7
201617,MOTD04500G,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,18
201617,MS1E00100B,SCUOLA PRIMARIA,1,6 anni,17
201617,MS1E00100B,SCUOLA PRIMARIA,1,< di 6 anni,2
201617,MS1E00100B,SCUOLA PRIMARIA,2,6 anni,1
201617,MS1E00100B,SCUOLA PRIMARIA,2,7 anni,12
201617,MS1E00100B,SCUOLA PRIMARIA,2,8 anni,1
201617,MS1E00100B,SCUOLA PRIMARIA,3,7 anni,2
201617,MS1E00100B,SCUOLA PRIMARIA,3,8 anni,13
201617,MS1E00100B,SCUOLA PRIMARIA,4,8 anni,1
201617,MS1E00100B,SCUOLA PRIMARIA,4,9 anni,21
201617,MS1E00100B,SCUOLA PRIMARIA,5,10 anni,20
201617,MS1E00100B,SCUOLA PRIMARIA,5,9 anni,1
201617,MS1E002007,SCUOLA PRIMARIA,1,6 anni,18
201617,MS1E002007,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,MS1E002007,SCUOLA PRIMARIA,2,6 anni,2
201617,MS1E002007,SCUOLA PRIMARIA,2,7 anni,17
201617,MS1E002007,SCUOLA PRIMARIA,3,7 anni,2
201617,MS1E002007,SCUOLA PRIMARIA,3,8 anni,20
201617,MS1E002007,SCUOLA PRIMARIA,4,8 anni,1
201617,MS1E002007,SCUOLA PRIMARIA,4,9 anni,15
201617,MS1E002007,SCUOLA PRIMARIA,5,10 anni,14
201617,MS1E002007,SCUOLA PRIMARIA,5,9 anni,1
201617,MS1E003003,SCUOLA PRIMARIA,1,6 anni,3
201617,MS1E003003,SCUOLA PRIMARIA,2,6 anni,1
201617,MS1E003003,SCUOLA PRIMARIA,2,7 anni,11
201617,MS1E003003,SCUOLA PRIMARIA,2,8 anni,1
201617,MS1E003003,SCUOLA PRIMARIA,3,7 anni,2
201617,MS1E003003,SCUOLA PRIMARIA,3,8 anni,6
201617,MS1E003003,SCUOLA PRIMARIA,4,10 anni,1
201617,MS1E003003,SCUOLA PRIMARIA,4,8 anni,1
201617,MS1E003003,SCUOLA PRIMARIA,4,9 anni,15
201617,MS1E003003,SCUOLA PRIMARIA,5,10 anni,14
201617,MS1E003003,SCUOLA PRIMARIA,5,9 anni,2
201617,MS1E003003,SCUOLA PRIMARIA,5,> di 10 anni,1
201617,MS1E00400V,SCUOLA PRIMARIA,1,6 anni,14
201617,MS1E00400V,SCUOLA PRIMARIA,2,6 anni,5
201617,MS1E00400V,SCUOLA PRIMARIA,2,7 anni,17
201617,MS1E00400V,SCUOLA PRIMARIA,3,7 anni,2
201617,MS1E00400V,SCUOLA PRIMARIA,3,8 anni,20
201617,MS1E00400V,SCUOLA PRIMARIA,4,8 anni,5
201617,MS1E00400V,SCUOLA PRIMARIA,4,9 anni,17
201617,MS1E00400V,SCUOLA PRIMARIA,5,10 anni,11
201617,MS1E00400V,SCUOLA PRIMARIA,5,8 anni,1
201617,MS1E00400V,SCUOLA PRIMARIA,5,9 anni,1
201617,MS1E00500P,SCUOLA PRIMARIA,1,6 anni,12
201617,MS1E00500P,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,MS1E00500P,SCUOLA PRIMARIA,2,6 anni,3
201617,MS1E00500P,SCUOLA PRIMARIA,2,7 anni,9
201617,MS1E00500P,SCUOLA PRIMARIA,3,7 anni,2
201617,MS1E00500P,SCUOLA PRIMARIA,3,8 anni,18
201617,MS1E00500P,SCUOLA PRIMARIA,4,8 anni,1
201617,MS1E00500P,SCUOLA PRIMARIA,4,9 anni,18
201617,MS1E00500P,SCUOLA PRIMARIA,5,10 anni,28
201617,MS1E00500P,SCUOLA PRIMARIA,5,9 anni,7
201617,MS1EO3500D,SCUOLA PRIMARIA,1,6 anni,7
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,1,14 anni,14
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,2,15 anni,11
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,2,16 anni,1
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,3,15 anni,1
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,3,16 anni,11
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,3,17 anni,1
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,4,16 anni,2
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,4,17 anni,10
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,4,18 anni,2
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,MSPC01500B,SCUOLA SECONDARIA II GRADO,5,18 anni,13
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,1,17 anni,1
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,2,14 anni,1
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,2,15 anni,3
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,2,16 anni,1
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,2,17 anni,1
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,2,> di 18 anni,1
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,3,16 anni,2
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,3,17 anni,2
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,4,17 anni,1
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,4,18 anni,2
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,2
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,5,18 anni,1
201617,MSPSI35008,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,3
201617,MT1E00100E,SCUOLA PRIMARIA,1,6 anni,22
201617,MT1E00100E,SCUOLA PRIMARIA,1,< di 6 anni,5
201617,MT1E00100E,SCUOLA PRIMARIA,2,6 anni,3
201617,MT1E00100E,SCUOLA PRIMARIA,2,7 anni,15
201617,MT1E00100E,SCUOLA PRIMARIA,3,7 anni,7
201617,MT1E00100E,SCUOLA PRIMARIA,3,8 anni,21
201617,MT1E00100E,SCUOLA PRIMARIA,4,8 anni,9
201617,MT1E00100E,SCUOLA PRIMARIA,4,9 anni,16
201617,MT1E00100E,SCUOLA PRIMARIA,5,10 anni,27
201617,MT1E00100E,SCUOLA PRIMARIA,5,9 anni,3
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,1,14 anni,5
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,1,< di 14 anni,1
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,2,15 anni,6
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,2,17 anni,1
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,3,16 anni,10
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,3,17 anni,1
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,4,16 anni,1
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,4,17 anni,13
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,4,18 anni,2
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,5,18 anni,14
201617,MTPM01500P,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,3
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,1,14 anni,3
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,1,16 anni,1
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,1,< di 14 anni,1
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,1,> di 18 anni,1
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,2,14 anni,1
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,2,15 anni,4
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,2,16 anni,6
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,3,16 anni,7
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,3,17 anni,1
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,4,16 anni,2
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,4,17 anni,8
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,4,18 anni,5
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,5,18 anni,14
201617,MTTD01500D,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,16
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,1,16 anni,4
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,1,17 anni,1
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,2,16 anni,1
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,2,17 anni,2
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,3,18 anni,3
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,3,> di 18 anni,1
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,4,17 anni,2
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,5,18 anni,12
201617,MTTD025004,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,9
201617,MTTL01500X,SCUOLA SECONDARIA II GRADO,1,17 anni,1
201617,MTTL01500X,SCUOLA SECONDARIA II GRADO,1,> di 18 anni,2
201617,MTTL01500X,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,4
201617,MTTL01500X,SCUOLA SECONDARIA II GRADO,5,18 anni,1
201617,MTTL01500X,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,9
201617,NA1E002001,SCUOLA PRIMARIA,1,6 anni,14
201617,NA1E002001,SCUOLA PRIMARIA,1,7 anni,1
201617,NA1E002001,SCUOLA PRIMARIA,1,8 anni,2
201617,NA1E002001,SCUOLA PRIMARIA,1,9 anni,1
201617,NA1E002001,SCUOLA PRIMARIA,3,7 anni,3
201617,NA1E002001,SCUOLA PRIMARIA,3,8 anni,15
201617,NA1E002001,SCUOLA PRIMARIA,3,9 anni,1
201617,NA1E002001,SCUOLA PRIMARIA,4,10 anni,1
201617,NA1E002001,SCUOLA PRIMARIA,4,8 anni,3
201617,NA1E002001,SCUOLA PRIMARIA,4,9 anni,18
201617,NA1E002001,SCUOLA PRIMARIA,5,10 anni,8
201617,NA1E002001,SCUOLA PRIMARIA,5,9 anni,2
201617,NA1E002001,SCUOLA PRIMARIA,5,> di 10 anni,3
201617,NA1E00300R,SCUOLA PRIMARIA,1,6 anni,11
201617,NA1E00300R,SCUOLA PRIMARIA,1,7 anni,5
201617,NA1E00300R,SCUOLA PRIMARIA,1,< di 6 anni,4
201617,NA1E00300R,SCUOLA PRIMARIA,2,6 anni,5
201617,NA1E00300R,SCUOLA PRIMARIA,2,7 anni,15
201617,NA1E00300R,SCUOLA PRIMARIA,2,8 anni,3
201617,NA1E00300R,SCUOLA PRIMARIA,3,10 anni,1
201617,NA1E00300R,SCUOLA PRIMARIA,3,7 anni,5
201617,NA1E00300R,SCUOLA PRIMARIA,3,8 anni,22
201617,NA1E00300R,SCUOLA PRIMARIA,3,9 anni,2
201617,NA1E00300R,SCUOLA PRIMARIA,4,10 anni,1
201617,NA1E00300R,SCUOLA PRIMARIA,4,8 anni,4
201617,NA1E00300R,SCUOLA PRIMARIA,4,9 anni,16
201617,NA1E00300R,SCUOLA PRIMARIA,5,10 anni,11
201617,NA1E00300R,SCUOLA PRIMARIA,5,9 anni,2
201617,NA1E00300R,SCUOLA PRIMARIA,5,> di 10 anni,5
201617,NA1E00400L,SCUOLA PRIMARIA,1,6 anni,7
201617,NA1E00400L,SCUOLA PRIMARIA,2,6 anni,1
201617,NA1E00400L,SCUOLA PRIMARIA,2,7 anni,5
201617,NA1E00400L,SCUOLA PRIMARIA,2,8 anni,3
201617,NA1E00400L,SCUOLA PRIMARIA,3,7 anni,1
201617,NA1E00400L,SCUOLA PRIMARIA,3,8 anni,13
201617,NA1E00400L,SCUOLA PRIMARIA,3,9 anni,1
201617,NA1E00400L,SCUOLA PRIMARIA,4,10 anni,1
201617,NA1E00400L,SCUOLA PRIMARIA,4,8 anni,1
201617,NA1E00400L,SCUOLA PRIMARIA,4,9 anni,8
201617,NA1E00400L,SCUOLA PRIMARIA,4,> di 10 anni,1
201617,NA1E00400L,SCUOLA PRIMARIA,5,10 anni,11
201617,NA1E00400L,SCUOLA PRIMARIA,5,9 anni,2
201617,NA1E00400L,SCUOLA PRIMARIA,5,> di 10 anni,5
201617,NA1E00500C,SCUOLA PRIMARIA,1,6 anni,10
201617,NA1E00500C,SCUOLA PRIMARIA,2,7 anni,8
201617,NA1E00500C,SCUOLA PRIMARIA,2,8 anni,2
201617,NA1E00500C,SCUOLA PRIMARIA,3,7 anni,4
201617,NA1E00500C,SCUOLA PRIMARIA,3,8 anni,6
201617,NA1E00500C,SCUOLA PRIMARIA,4,8 anni,3
201617,NA1E00500C,SCUOLA PRIMARIA,4,9 anni,7
201617,NA1E00500C,SCUOLA PRIMARIA,5,10 anni,7
201617,NA1E00500C,SCUOLA PRIMARIA,5,9 anni,3
201617,NA1E00500C,SCUOLA PRIMARIA,5,> di 10 anni,1
201617,NA1E006008,SCUOLA PRIMARIA,1,6 anni,16
201617,NA1E006008,SCUOLA PRIMARIA,1,< di 6 anni,8
201617,NA1E006008,SCUOLA PRIMARIA,2,6 anni,3
201617,NA1E006008,SCUOLA PRIMARIA,2,7 anni,22
201617,NA1E006008,SCUOLA PRIMARIA,3,7 anni,6
201617,NA1E006008,SCUOLA PRIMARIA,3,8 anni,16
201617,NA1E006008,SCUOLA PRIMARIA,4,10 anni,1
201617,NA1E006008,SCUOLA PRIMARIA,4,8 anni,10
201617,NA1E006008,SCUOLA PRIMARIA,4,9 anni,17
201617,NA1E006008,SCUOLA PRIMARIA,5,10 anni,26
201617,NA1E006008,SCUOLA PRIMARIA,5,9 anni,8
201617,NA1E006008,SCUOLA PRIMARIA,5,> di 10 anni,2
201617,NA1E007004,SCUOLA PRIMARIA,1,6 anni,14
201617,NA1E007004,SCUOLA PRIMARIA,1,< di 6 anni,3
201617,NA1E007004,SCUOLA PRIMARIA,2,6 anni,12
201617,NA1E007004,SCUOLA PRIMARIA,2,7 anni,16
201617,NA1E007004,SCUOLA PRIMARIA,2,8 anni,1
201617,NA1E007004,SCUOLA PRIMARIA,3,7 anni,14
201617,NA1E007004,SCUOLA PRIMARIA,3,8 anni,19
201617,NA1E007004,SCUOLA PRIMARIA,4,8 anni,11
201617,NA1E007004,SCUOLA PRIMARIA,4,9 anni,32
201617,NA1E007004,SCUOLA PRIMARIA,5,10 anni,26
201617,NA1E007004,SCUOLA PRIMARIA,5,9 anni,27
201617,NA1E00900Q,SCUOLA PRIMARIA,1,6 anni,10
201617,NA1E00900Q,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,NA1E00900Q,SCUOLA PRIMARIA,2,6 anni,5
201617,NA1E00900Q,SCUOLA PRIMARIA,2,7 anni,13
201617,NA1E00900Q,SCUOLA PRIMARIA,3,7 anni,4
201617,NA1E00900Q,SCUOLA PRIMARIA,3,8 anni,8
201617,NA1E00900Q,SCUOLA PRIMARIA,3,9 anni,1
201617,NA1E00900Q,SCUOLA PRIMARIA,4,8 anni,5
201617,NA1E00900Q,SCUOLA PRIMARIA,4,9 anni,7
201617,NA1E00900Q,SCUOLA PRIMARIA,5,10 anni,5
201617,NA1E00900Q,SCUOLA PRIMARIA,5,9 anni,10
201617,NA1E01000X,SCUOLA PRIMARIA,1,6 anni,14
201617,NA1E01000X,SCUOLA PRIMARIA,1,9 anni,1
201617,NA1E01000X,SCUOLA PRIMARIA,1,< di 6 anni,6
201617,NA1E01000X,SCUOLA PRIMARIA,2,6 anni,4
201617,NA1E01000X,SCUOLA PRIMARIA,2,7 anni,7
201617,NA1E01000X,SCUOLA PRIMARIA,2,8 anni,3
201617,NA1E01000X,SCUOLA PRIMARIA,2,9 anni,2
201617,NA1E01000X,SCUOLA PRIMARIA,3,7 anni,4
201617,NA1E01000X,SCUOLA PRIMARIA,3,8 anni,10
201617,NA1E01000X,SCUOLA PRIMARIA,3,9 anni,2
201617,NA1E01000X,SCUOLA PRIMARIA,4,10 anni,1
201617,NA1E01000X,SCUOLA PRIMARIA,4,8 anni,3
201617,NA1E01000X,SCUOLA PRIMARIA,4,9 anni,14
201617,NA1E01000X,SCUOLA PRIMARIA,4,> di 10 anni,2
201617,NA1E01000X,SCUOLA PRIMARIA,5,10 anni,9
201617,NA1E01000X,SCUOLA PRIMARIA,5,9 anni,6
201617,NA1E01000X,SCUOLA PRIMARIA,5,> di 10 anni,7
201617,NA1E01100Q,SCUOLA PRIMARIA,1,6 anni,17
201617,NA1E01100Q,SCUOLA PRIMARIA,1,7 anni,1
201617,NA1E01100Q,SCUOLA PRIMARIA,1,< di 6 anni,5
201617,NA1E01100Q,SCUOLA PRIMARIA,2,6 anni,5
201617,NA1E01100Q,SCUOLA PRIMARIA,2,7 anni,12
201617,NA1E01100Q,SCUOLA PRIMARIA,3,10 anni,2
201617,NA1E01100Q,SCUOLA PRIMARIA,3,7 anni,4
201617,NA1E01100Q,SCUOLA PRIMARIA,3,8 anni,6
201617,NA1E01100Q,SCUOLA PRIMARIA,3,9 anni,2
201617,NA1E01100Q,SCUOLA PRIMARIA,4,10 anni,1
201617,NA1E01100Q,SCUOLA PRIMARIA,4,8 anni,2
201617,NA1E01100Q,SCUOLA PRIMARIA,4,9 anni,11
201617,NA1E01100Q,SCUOLA PRIMARIA,4,> di 10 anni,2
201617,NA1E01100Q,SCUOLA PRIMARIA,5,10 anni,16
201617,NA1E01100Q,SCUOLA PRIMARIA,5,9 anni,3
201617,NA1E01100Q,SCUOLA PRIMARIA,5,> di 10 anni,3
201617,NA1E01200G,SCUOLA PRIMARIA,1,6 anni,8
201617,NA1E01200G,SCUOLA PRIMARIA,1,< di 6 anni,4
201617,NA1E01200G,SCUOLA PRIMARIA,2,6 anni,7
201617,NA1E01200G,SCUOLA PRIMARIA,2,7 anni,7
201617,NA1E01200G,SCUOLA PRIMARIA,3,7 anni,9
201617,NA1E01200G,SCUOLA PRIMARIA,3,8 anni,10
