ANNOSCOLASTICO, CODICESCUOLA, CODICEEDIFICIO, SPAZIDIDATTICI, AULAMAGNA, MENSA, PALESTRAPISCINA, SPAZIAMMINISTRATIVI
201516,VTMM835012,0560590439,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTMM83601T,0560070157,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VTPC010003,0560590204,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VTPC010003,0560590213,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTPM010007,0560590215,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTPM010007,0560590809,Esiste,Non Esiste,Non Esiste,Esiste,Non Esiste
201516,VTPS002018,0560570238,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTPS002029,0560520224,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTPS00401X,0560420237,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTPS00601G,0560210227,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTPS009013,0560360234,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VTPS010006,0560590216,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTPS010006,0560590217,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTPS011013,0560010450,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTPS03000B,0560450186,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTPS03001C,0560050008,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VTRH01000X,0560150430,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTRI00802D,0560590228,Esiste,Esiste,Non Esiste,Non Esiste,Esiste
201516,VTRI00802D,0560590815,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTRI00803E,0560520230,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VTRI011018,0560010450,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTSD00702V,0560580129,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VTTA020006,0560030232,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VTTD00150L,0560500236,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTTD00401Q,0560210227,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTTD00402R,0560420237,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTTD00901V,0560360234,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VTTD01101V,0560010450,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTTD07000N,0560590233,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTTD07000N,0560590809,Esiste,Non Esiste,Non Esiste,Esiste,Non Esiste
201516,VTTD07001P,0560590432,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VTTD070514,0560590233,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VTTF00201A,0560050240,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VTTF00701D,0560210227,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTTF010008,0560590239,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VTTF010008,0560590826,Esiste,Non Esiste,Non Esiste,Esiste,Non Esiste
201516,VTTF01050N,0560590377,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA803044,1020010050,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA803066,1020010048,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA803077,1020021482,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA803088,1020020053,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA803099,1020080150,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA80310B,1020081488,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA80311C,1020070491,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA807029,1020240154,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA80703A,1020240949,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA80704B,1020220348,Esiste,Non Esiste,Esiste,Non Esiste,Esiste
201516,VVAA81201Q,1020330317,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81204V,1020150904,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81302L,1020310311,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81304P,1020310310,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81305Q,1020320967,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA815028,1020390372,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA815039,1020390373,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81504A,1020160056,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81505B,1020160057,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA817042,1020420757,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81801P,1020060423,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81804T,1020060426,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA81805V,1020060427,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA818082,1020480385,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA818093,1020500760,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA818105,1020120902,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVAA818116,1020120314,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82001P,1020360332,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVAA82001P,1020360716,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVAA82001P,1020361424,Non Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVAA82002Q,1020431422,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82003R,1020130331,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82004T,1020200668,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82206G,1020090777,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82208N,1020260410,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82209P,1020440414,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82210R,1020440412,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVAA82306B,1020490075,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82307C,1020490074,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82308D,1020491024,Esiste,Non Esiste,Esiste,Esiste,Esiste
201516,VVAA824012,1020370345,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA824023,1020370350,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82501T,1020210272,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82502V,1020210273,Esiste,Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82503X,1020210665,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA825041,1020210276,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA825052,1020210277,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82602P,1020470805,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82603Q,1020470804,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82604R,1020470440,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82605T,1020470442,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82606V,1020470444,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA828019,1020340434,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82802A,1020470802,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VVAA82803B,1020470439,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA82804C,1020470429,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA829015,1020110158,Esiste,Non Esiste,Esiste,Non Esiste,Esiste
201516,VVAA829015,1020110162,Non Esiste,Non Esiste,Non Esiste,Esiste,Non Esiste
201516,VVAA829037,1020110158,Esiste,Non Esiste,Esiste,Non Esiste,Esiste
201516,VVAA829048,1020140164,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA829059,1020290167,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA830019,1020250284,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83002A,1020250285,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83003B,1020250287,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83004C,1020180283,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA831015,1020470422,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA831026,1020470433,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA832011,1020470421,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA832022,1020471423,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83301R,1020270302,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83303V,1020270304,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83304X,1020270305,Esiste,Esiste,Non Esiste,Esiste,Non Esiste
201516,VVAA83401L,1020470428,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83501C,1020450351,Esiste,Non Esiste,Esiste,Esiste,Esiste
201516,VVAA83502D,1020280371,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83505L,1020380730,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83506N,1020040344,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83507P,1020050278,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVAA83508Q,1020230669,Esiste,Esiste,Esiste,Esiste,Non Esiste
201516,VVAA836018,1020190248,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVCT70100R,1020471147,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE024007,1020470437,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE024018,1020470810,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE70101N,1020471106,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE803027,1020010050,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE80309E,1020010487,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE80311N,1020080563,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE80312P,1020080564,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE80313Q,1020070491,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE80702E,1020240154,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE80703G,1020240949,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE80704L,1020220732,Esiste,Non Esiste,Esiste,Non Esiste,Esiste
201516,VVEE812011,1020330698,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE812044,1020150904,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE81301R,1020310694,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVEE81303V,1020310312,Esiste,Non Esiste,Esiste,Esiste,Non Esiste
201516,VVEE81501C,1020400746,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE81502D,1020390372,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE81503E,1020390373,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE81504G,1020160054,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE81505L,1020160056,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE817014,1020300754,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE817036,1020300383,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE817047,1020420384,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE81801X,1020060792,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE818032,1020060426,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE818065,1020480758,Esiste,Non Esiste,Esiste,Esiste,Esiste
201516,VVEE818065,1020480759,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE818076,1020500761,Esiste,Esiste,Esiste,Esiste,Esiste
201516,VVEE818098,1020120318,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVEE82001X,1020360332,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVEE82001X,1020360716,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVEE82001X,1020361424,Non Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVEE820021,1020431005,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE820032,1020130715,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE820043,1020200668,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82205Q,1020090777,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82207T,1020260410,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82208V,1020441172,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82301B,1020030069,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVEE82304E,1020030507,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82305G,1020491024,Esiste,Non Esiste,Esiste,Esiste,Esiste
201516,VVEE82306L,1020490075,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82307N,1020490074,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE824028,1020370345,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE825013,1020210664,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE825024,1020210275,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82602X,1020470430,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE826031,1020470808,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE826042,1020470440,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE826053,1020470807,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE826064,1020470809,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82801E,1020340800,Esiste,Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82802G,1020470802,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VVEE82803L,1020470803,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82901A,1020110161,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE82901A,1020110162,Non Esiste,Non Esiste,Non Esiste,Esiste,Non Esiste
201516,VVEE82904D,1020140901,Esiste,Non Esiste,Esiste,Non Esiste,Esiste
201516,VVEE82905E,1020290573,Esiste,Non Esiste,Esiste,Non Esiste,Esiste
201516,VVEE83001E,1020250674,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83002G,1020250287,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83004N,1020250676,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83005P,1020180670,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83101A,1020470788,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83102B,1020470791,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83103C,1020470441,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE832016,1020470789,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE832027,1020471423,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE833012,1020270689,Esiste,Esiste,Non Esiste,Non Esiste,Esiste
201516,VVEE833023,1020270304,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE833034,1020270690,Esiste,Esiste,Non Esiste,Esiste,Non Esiste
201516,VVEE83401T,1020470428,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83501N,1020450351,Esiste,Non Esiste,Esiste,Esiste,Esiste
201516,VVEE83502P,1020280371,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83504R,1020040728,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83505T,1020380730,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83506V,1020410731,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVEE83507X,1020230946,Esiste,Esiste,Esiste,Esiste,Non Esiste
201516,VVEE835081,1020050667,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVEE83601D,1020190647,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVIC803004,1020010839,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVIC81200V,1020330969,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVIC81800T,1020060425,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVIC82000T,1020360332,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVIC82000T,1020360716,Esiste,Non Esiste,Esiste,Non Esiste,Non Esiste
201516,VVIC82000T,1020361424,Non Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVIC82200D,1020441170,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVIC823009,1020030852,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVIC824005,1020370991,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVIC825001,1020210664,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVIC82600R,1020470443,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVIC82800C,1020470802,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VVIC829008,1020110158,Esiste,Non Esiste,Esiste,Non Esiste,Esiste
201516,VVIC831008,1020470791,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVIC832004,1020471018,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVIC83400Q,1020471176,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVIC83500G,1020450351,Esiste,Non Esiste,Esiste,Esiste,Esiste
201516,VVIS00200C,1020441083,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVIS003008,1020371116,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVIS00700G,1020471031,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVIS009007,1020471074,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVIS011007,1020470799,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVMM008008,1020110900,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVMM008019,1020140902,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM033001,1020470810,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM803015,1020010839,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM803048,1020020492,Esiste,Non Esiste,Esiste,Esiste,Non Esiste
201516,VVMM803059,1020080891,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM80306A,1020080152,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM80307B,1020070491,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM80701C,1020100896,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM80702D,1020240948,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM80703E,1020240949,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM80704G,1020220732,Esiste,Non Esiste,Esiste,Non Esiste,Esiste
201516,VVMM81201X,1020330969,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM812021,1020150904,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM812032,1020170697,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM81302R,1020320251,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM81501B,1020400997,Esiste,Esiste,Non Esiste,Esiste,Non Esiste
201516,VVMM81502C,1020390996,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM81503D,1020160907,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM817035,1020420964,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM81801V,1020060424,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVMM81801V,1020060425,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVMM818031,1020480758,Esiste,Non Esiste,Esiste,Esiste,Esiste
201516,VVMM818031,1020480759,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM818042,1020500761,Esiste,Esiste,Esiste,Esiste,Esiste
201516,VVMM818053,1020120903,Esiste,Non Esiste,Non Esiste,Esiste,Esiste
201516,VVMM82001V,1020360982,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM82002X,1020431421,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM820031,1020200933,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM820042,1020130934,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM82201E,1020441012,Non Esiste,Non Esiste,Non Esiste,Esiste,Non Esiste
201516,VVMM82201E,1020441170,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVMM82202G,1020090894,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM82301A,1020030852,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVMM82302B,1020491024,Esiste,Non Esiste,Esiste,Esiste,Esiste
201516,VVMM824016,1020370991,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM825012,1020210943,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM82601T,1020470443,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVMM82801D,1020340970,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM82802E,1020471148,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM829019,1020290947,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM831019,1020471097,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM832015,1020471018,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM832015,1020471428,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM832015,1020471429,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM833011,1020270959,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVMM83401R,1020471176,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM83501L,1020280960,Esiste,Esiste,Esiste,Esiste,Non Esiste
201516,VVMM83502N,1020460375,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM83503P,1020411000,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVMM83504Q,1020230946,Esiste,Esiste,Esiste,Esiste,Non Esiste
201516,VVMM83505R,1020050946,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM83506T,1020351446,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVMM83601C,1020190931,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVPC00201Q,1020441083,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVPC00701V,1020471031,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVPC04000D,1020251137,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVPM01000T,1020471040,Esiste,Esiste,Non Esiste,Esiste,Esiste
201516,VVPM030003,1020111434,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVPS00201V,1020441436,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVPS00301P,1020371061,Non Esiste,Non Esiste,Non Esiste,Esiste,Non Esiste
201516,VVPS00301P,1020371116,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVPS01000R,1020471051,Esiste,Non Esiste,Non Esiste,Non Esiste,Esiste
201516,VVPS01000R,1020471052,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
201516,VVPS07000C,1020401061,Esiste,Non Esiste,Non Esiste,Non Esiste,Non Esiste
